word,Usage Count in Current Curriculum,Usage Count in Draft Curriculum,Percent of total words in Current Curriculum,Percent of total words in Draft Curriculum,Percent change from Current to Draft Curriculum
passes,1,2,1.2046741356463077e-05,1.4837125455314288e-05,0.231629784045639
pelts,1,2,1.2046741356463077e-05,1.4837125455314288e-05,0.231629784045639
perceive,1,2,1.2046741356463077e-05,1.4837125455314288e-05,0.231629784045639
pine,1,2,1.2046741356463077e-05,1.4837125455314288e-05,0.231629784045639
plastic,1,2,1.2046741356463077e-05,1.4837125455314288e-05,0.231629784045639
plucked,1,2,1.2046741356463077e-05,1.4837125455314288e-05,0.231629784045639
pole,1,2,1.2046741356463077e-05,1.4837125455314288e-05,0.231629784045639
prepares,1,2,1.2046741356463077e-05,1.4837125455314288e-05,0.231629784045639
preserve,1,2,1.2046741356463077e-05,1.4837125455314288e-05,0.231629784045639
pride,1,2,1.2046741356463077e-05,1.4837125455314288e-05,0.231629784045639
prompted,1,2,1.2046741356463077e-05,1.4837125455314288e-05,0.231629784045639
publishing,1,2,1.2046741356463077e-05,1.4837125455314288e-05,0.231629784045639
pushing,1,2,1.2046741356463077e-05,1.4837125455314288e-05,0.231629784045639
readings,1,2,1.2046741356463077e-05,1.4837125455314288e-05,0.231629784045639
reasonable,1,2,1.2046741356463077e-05,1.4837125455314288e-05,0.231629784045639
reasonableness,1,2,1.2046741356463077e-05,1.4837125455314288e-05,0.231629784045639
recurring,1,2,1.2046741356463077e-05,1.4837125455314288e-05,0.231629784045639
restaurants,1,2,1.2046741356463077e-05,1.4837125455314288e-05,0.231629784045639
ritardando,1,2,1.2046741356463077e-05,1.4837125455314288e-05,0.231629784045639
rough,1,2,1.2046741356463077e-05,1.4837125455314288e-05,0.231629784045639
sad,1,2,1.2046741356463077e-05,1.4837125455314288e-05,0.231629784045639
sadness,1,2,1.2046741356463077e-05,1.4837125455314288e-05,0.231629784045639
saying,1,2,1.2046741356463077e-05,1.4837125455314288e-05,0.231629784045639
sell,1,2,1.2046741356463077e-05,1.4837125455314288e-05,0.231629784045639
selling,1,2,1.2046741356463077e-05,1.4837125455314288e-05,0.231629784045639
september,1,2,1.2046741356463077e-05,1.4837125455314288e-05,0.231629784045639
shade,1,2,1.2046741356463077e-05,1.4837125455314288e-05,0.231629784045639
shaken,1,2,1.2046741356463077e-05,1.4837125455314288e-05,0.231629784045639
shown,1,2,1.2046741356463077e-05,1.4837125455314288e-05,0.231629784045639
similes,1,2,1.2046741356463077e-05,1.4837125455314288e-05,0.231629784045639
simulations,1,2,1.2046741356463077e-05,1.4837125455314288e-05,0.231629784045639
skates,1,2,1.2046741356463077e-05,1.4837125455314288e-05,0.231629784045639
sketching,1,2,1.2046741356463077e-05,1.4837125455314288e-05,0.231629784045639
slope,1,2,1.2046741356463077e-05,1.4837125455314288e-05,0.231629784045639
spent,1,2,1.2046741356463077e-05,1.4837125455314288e-05,0.231629784045639
sphere,1,2,1.2046741356463077e-05,1.4837125455314288e-05,0.231629784045639
stance,1,2,1.2046741356463077e-05,1.4837125455314288e-05,0.231629784045639
stewardship,1,2,1.2046741356463077e-05,1.4837125455314288e-05,0.231629784045639
store,1,2,1.2046741356463077e-05,1.4837125455314288e-05,0.231629784045639
streamlining,1,2,1.2046741356463077e-05,1.4837125455314288e-05,0.231629784045639
suggesting,1,2,1.2046741356463077e-05,1.4837125455314288e-05,0.231629784045639
sure,1,2,1.2046741356463077e-05,1.4837125455314288e-05,0.231629784045639
surprise,1,2,1.2046741356463077e-05,1.4837125455314288e-05,0.231629784045639
swings,1,2,1.2046741356463077e-05,1.4837125455314288e-05,0.231629784045639
syncopated,1,2,1.2046741356463077e-05,1.4837125455314288e-05,0.231629784045639
tango,1,2,1.2046741356463077e-05,1.4837125455314288e-05,0.231629784045639
teeth,1,2,1.2046741356463077e-05,1.4837125455314288e-05,0.231629784045639
ten,1,2,1.2046741356463077e-05,1.4837125455314288e-05,0.231629784045639
territorial,1,2,1.2046741356463077e-05,1.4837125455314288e-05,0.231629784045639
thermometers,1,2,1.2046741356463077e-05,1.4837125455314288e-05,0.231629784045639
thread,1,2,1.2046741356463077e-05,1.4837125455314288e-05,0.231629784045639
threats,1,2,1.2046741356463077e-05,1.4837125455314288e-05,0.231629784045639
three-syllable,1,2,1.2046741356463077e-05,1.4837125455314288e-05,0.231629784045639
throwing,1,2,1.2046741356463077e-05,1.4837125455314288e-05,0.231629784045639
tie,1,2,1.2046741356463077e-05,1.4837125455314288e-05,0.231629784045639
tiny,1,2,1.2046741356463077e-05,1.4837125455314288e-05,0.231629784045639
touching,1,2,1.2046741356463077e-05,1.4837125455314288e-05,0.231629784045639
transferring,1,2,1.2046741356463077e-05,1.4837125455314288e-05,0.231629784045639
transform,1,2,1.2046741356463077e-05,1.4837125455314288e-05,0.231629784045639
trapping,1,2,1.2046741356463077e-05,1.4837125455314288e-05,0.231629784045639
treated,1,2,1.2046741356463077e-05,1.4837125455314288e-05,0.231629784045639
treating,1,2,1.2046741356463077e-05,1.4837125455314288e-05,0.231629784045639
trial,1,2,1.2046741356463077e-05,1.4837125455314288e-05,0.231629784045639
ukrainian,1,2,1.2046741356463077e-05,1.4837125455314288e-05,0.231629784045639
un,1,2,1.2046741356463077e-05,1.4837125455314288e-05,0.231629784045639
unaccompanied,1,2,1.2046741356463077e-05,1.4837125455314288e-05,0.231629784045639
uniquely,1,2,1.2046741356463077e-05,1.4837125455314288e-05,0.231629784045639
unstructured,1,2,1.2046741356463077e-05,1.4837125455314288e-05,0.231629784045639
village,1,2,1.2046741356463077e-05,1.4837125455314288e-05,0.231629784045639
vitamins,1,2,1.2046741356463077e-05,1.4837125455314288e-05,0.231629784045639
voters,1,2,1.2046741356463077e-05,1.4837125455314288e-05,0.231629784045639
waltz,1,2,1.2046741356463077e-05,1.4837125455314288e-05,0.231629784045639
waterways,1,2,1.2046741356463077e-05,1.4837125455314288e-05,0.231629784045639
weaknesses,1,2,1.2046741356463077e-05,1.4837125455314288e-05,0.231629784045639
wealth,1,2,1.2046741356463077e-05,1.4837125455314288e-05,0.231629784045639
writing-on-stone,1,2,1.2046741356463077e-05,1.4837125455314288e-05,0.231629784045639
younger,1,2,1.2046741356463077e-05,1.4837125455314288e-05,0.231629784045639
1988,2,4,2.4093482712926154e-05,2.9674250910628575e-05,0.231629784045639
20th,2,4,2.4093482712926154e-05,2.9674250910628575e-05,0.231629784045639
acadians,2,4,2.4093482712926154e-05,2.9674250910628575e-05,0.231629784045639
accompanied,2,4,2.4093482712926154e-05,2.9674250910628575e-05,0.231629784045639
articulate,2,4,2.4093482712926154e-05,2.9674250910628575e-05,0.231629784045639
binary,2,4,2.4093482712926154e-05,2.9674250910628575e-05,0.231629784045639
burning,2,4,2.4093482712926154e-05,2.9674250910628575e-05,0.231629784045639
clauses,2,4,2.4093482712926154e-05,2.9674250910628575e-05,0.231629784045639
cooking,2,4,2.4093482712926154e-05,2.9674250910628575e-05,0.231629784045639
cursive,2,4,2.4093482712926154e-05,2.9674250910628575e-05,0.231629784045639
determines,2,4,2.4093482712926154e-05,2.9674250910628575e-05,0.231629784045639
differ,2,4,2.4093482712926154e-05,2.9674250910628575e-05,0.231629784045639
digraphs,2,4,2.4093482712926154e-05,2.9674250910628575e-05,0.231629784045639
draws,2,4,2.4093482712926154e-05,2.9674250910628575e-05,0.231629784045639
ease,2,4,2.4093482712926154e-05,2.9674250910628575e-05,0.231629784045639
easily,2,4,2.4093482712926154e-05,2.9674250910628575e-05,0.231629784045639
entire,2,4,2.4093482712926154e-05,2.9674250910628575e-05,0.231629784045639
equally,2,4,2.4093482712926154e-05,2.9674250910628575e-05,0.231629784045639
errors,2,4,2.4093482712926154e-05,2.9674250910628575e-05,0.231629784045639
excitement,2,4,2.4093482712926154e-05,2.9674250910628575e-05,0.231629784045639
farm,2,4,2.4093482712926154e-05,2.9674250910628575e-05,0.231629784045639
flowers,2,4,2.4093482712926154e-05,2.9674250910628575e-05,0.231629784045639
fuels,2,4,2.4093482712926154e-05,2.9674250910628575e-05,0.231629784045639
glass,2,4,2.4093482712926154e-05,2.9674250910628575e-05,0.231629784045639
harmful,2,4,2.4093482712926154e-05,2.9674250910628575e-05,0.231629784045639
ii,2,4,2.4093482712926154e-05,2.9674250910628575e-05,0.231629784045639
increases,2,4,2.4093482712926154e-05,2.9674250910628575e-05,0.231629784045639
interconnected,2,4,2.4093482712926154e-05,2.9674250910628575e-05,0.231629784045639
loop,2,4,2.4093482712926154e-05,2.9674250910628575e-05,0.231629784045639
metals,2,4,2.4093482712926154e-05,2.9674250910628575e-05,0.231629784045639
million,2,4,2.4093482712926154e-05,2.9674250910628575e-05,0.231629784045639
narrator,2,4,2.4093482712926154e-05,2.9674250910628575e-05,0.231629784045639
ordinal,2,4,2.4093482712926154e-05,2.9674250910628575e-05,0.231629784045639
partners,2,4,2.4093482712926154e-05,2.9674250910628575e-05,0.231629784045639
percent,2,4,2.4093482712926154e-05,2.9674250910628575e-05,0.231629784045639
professionals,2,4,2.4093482712926154e-05,2.9674250910628575e-05,0.231629784045639
qualitative,2,4,2.4093482712926154e-05,2.9674250910628575e-05,0.231629784045639
radial,2,4,2.4093482712926154e-05,2.9674250910628575e-05,0.231629784045639
reactions,2,4,2.4093482712926154e-05,2.9674250910628575e-05,0.231629784045639
respecting,2,4,2.4093482712926154e-05,2.9674250910628575e-05,0.231629784045639
rocky,2,4,2.4093482712926154e-05,2.9674250910628575e-05,0.231629784045639
satisfy,2,4,2.4093482712926154e-05,2.9674250910628575e-05,0.231629784045639
sensitive,2,4,2.4093482712926154e-05,2.9674250910628575e-05,0.231629784045639
serves,2,4,2.4093482712926154e-05,2.9674250910628575e-05,0.231629784045639
sexually,2,4,2.4093482712926154e-05,2.9674250910628575e-05,0.231629784045639
striking,2,4,2.4093482712926154e-05,2.9674250910628575e-05,0.231629784045639
ti,2,4,2.4093482712926154e-05,2.9674250910628575e-05,0.231629784045639
twisting,2,4,2.4093482712926154e-05,2.9674250910628575e-05,0.231629784045639
walking,2,4,2.4093482712926154e-05,2.9674250910628575e-05,0.231629784045639
wholes,2,4,2.4093482712926154e-05,2.9674250910628575e-05,0.231629784045639
68,4,8,4.818696542585231e-05,5.934850182125715e-05,0.231629784045639
clues,4,8,4.818696542585231e-05,5.934850182125715e-05,0.231629784045639
clusters,4,8,4.818696542585231e-05,5.934850182125715e-05,0.231629784045639
computers,4,8,4.818696542585231e-05,5.934850182125715e-05,0.231629784045639
degrees,4,8,4.818696542585231e-05,5.934850182125715e-05,0.231629784045639
depend,4,8,4.818696542585231e-05,5.934850182125715e-05,0.231629784045639
faces,4,8,4.818696542585231e-05,5.934850182125715e-05,0.231629784045639
formation,4,8,4.818696542585231e-05,5.934850182125715e-05,0.231629784045639
habitat,4,8,4.818696542585231e-05,5.934850182125715e-05,0.231629784045639
manipulate,4,8,4.818696542585231e-05,5.934850182125715e-05,0.231629784045639
ongoing,4,8,4.818696542585231e-05,5.934850182125715e-05,0.231629784045639
reveal,4,8,4.818696542585231e-05,5.934850182125715e-05,0.231629784045639
cartesian,8,16,9.637393085170462e-05,0.0001186970036425143,0.231629784045639
constructed,8,16,9.637393085170462e-05,0.0001186970036425143,0.231629784045639
predictable,8,16,9.637393085170462e-05,0.0001186970036425143,0.231629784045639
strong,8,16,9.637393085170462e-05,0.0001186970036425143,0.231629784045639
unknown,8,16,9.637393085170462e-05,0.0001186970036425143,0.231629784045639
common,41,83,0.0004939163956149861,0.0006157407063955429,0.24664965946082967
more,73,149,0.0008794121190218046,0.0011053658464209143,0.25693724536164525
it,94,192,0.0011323936875075292,0.0014243640437101716,0.25783467306788665
weather,23,47,0.0002770750511986508,0.00034867244819988575,0.25840434456837014
an,391,799,0.004710275870377063,0.0059274316193980575,0.25840434456837025
both,22,45,0.0002650283098421877,0.00033383532274457146,0.2596213700466761
which,97,200,0.0011685339115769184,0.0014837125455314287,0.2697214268511743
letters,30,62,0.0003614022406938923,0.0004599508891147429,0.2726841101804936
in,1515,3140,0.01825081315504156,0.02329428696484343,0.2763424164697382
melodies,13,27,0.00015660763763402,0.00020030119364674288,0.27900016035508657
rule,13,27,0.00015660763763402,0.00020030119364674288,0.27900016035508657
figurative,11,23,0.00013251415492109386,0.0001706269427361143,0.28761295604771336
member,11,23,0.00013251415492109386,0.0001706269427361143,0.28761295604771336
interact,10,21,0.00012046741356463077,0.0001557898172808,0.2932112732479209
contributes,9,19,0.00010842067220816769,0.00014095269182548572,0.3000536609370633
changing,17,36,0.0002047946030598723,0.00026706825819565715,0.30407859487185296
contrast,16,34,0.00019274786170340923,0.00025223113274034286,0.3086066455484913
form,72,154,0.0008673653776653415,0.0011424586600592,0.3171596301599194
participating,7,15,8.432718949524154e-05,0.00011127844091485716,0.3196033400488989
algebraic,13,28,0.00015660763763402,0.00020771975637440002,0.32637053666453425
meanings,13,28,0.00015660763763402,0.00020771975637440002,0.32637053666453425
participate,25,54,0.00030116853391157694,0.00040060238729348576,0.33016016676929005
allows,6,13,7.228044813877847e-05,9.644131545954287e-05,0.33426559938277545
numerical,6,13,7.228044813877847e-05,9.644131545954287e-05,0.33426559938277545
unit,12,26,0.00014456089627755693,0.00019288263091908573,0.33426559938277545
western,12,26,0.00014456089627755693,0.00019288263091908573,0.33426559938277545
between,105,228,0.001264907842428623,0.0016914323019058288,0.337198051249551
words,156,340,0.00187929165160824,0.0025223113274034288,0.3421606621010168
region,11,24,0.00013251415492109386,0.00017804550546377145,0.34359612804978784
creating,31,68,0.0003734489820503554,0.0005044622654806857,0.3508197631468297
effort,5,11,6.0233706782315383e-05,8.160419000422858e-05,0.35479276245020286
memory,5,11,6.0233706782315383e-05,8.160419000422858e-05,0.35479276245020286
mind,5,11,6.0233706782315383e-05,8.160419000422858e-05,0.35479276245020286
writers,5,11,6.0233706782315383e-05,8.160419000422858e-05,0.35479276245020286
features,29,64,0.00034935549933742924,0.0004747880145700572,0.35903976170553265
increase,9,20,0.00010842067220816769,0.00014837125455314287,0.3684775378284877
share,48,107,0.0005782435851102277,0.0007937862118593144,0.3727540301342017
organized,17,38,0.0002047946030598723,0.00028190538365097144,0.37652740569806703
natural,72,161,0.0008673653776653415,0.0011943885991528,0.37703052243991575
44,4,9,4.818696542585231e-05,6.676706454891429e-05,0.38558350705134375
cannot,4,9,4.818696542585231e-05,6.676706454891429e-05,0.38558350705134375
evolution,4,9,4.818696542585231e-05,6.676706454891429e-05,0.38558350705134375
improper,4,9,4.818696542585231e-05,6.676706454891429e-05,0.38558350705134375
long-term,4,9,4.818696542585231e-05,6.676706454891429e-05,0.38558350705134375
mountains,4,9,4.818696542585231e-05,6.676706454891429e-05,0.38558350705134375
section,4,9,4.818696542585231e-05,6.676706454891429e-05,0.38558350705134375
since,4,9,4.818696542585231e-05,6.676706454891429e-05,0.38558350705134375
title,4,9,4.818696542585231e-05,6.676706454891429e-05,0.38558350705134375
whether,4,9,4.818696542585231e-05,6.676706454891429e-05,0.38558350705134375
communicating,12,27,0.00014456089627755693,0.00020030119364674288,0.38558350705134375
steps,16,36,0.00019274786170340923,0.00026706825819565715,0.38558350705134375
perform,24,54,0.00028912179255511386,0.00040060238729348576,0.38558350705134375
sentences,24,54,0.00028912179255511386,0.00040060238729348576,0.38558350705134375
changed,20,45,0.00024093482712926153,0.00033383532274457146,0.3855835070513438
combine,11,25,0.00013251415492109386,0.0001854640681914286,0.3995793000518624
storytelling,11,25,0.00013251415492109386,0.0001854640681914286,0.3995793000518624
comparison,7,16,8.432718949524154e-05,0.0001186970036425143,0.4075768960521588
everyday,7,16,8.432718949524154e-05,0.0001186970036425143,0.4075768960521588
height,7,16,8.432718949524154e-05,0.0001186970036425143,0.4075768960521588
sides,7,16,8.432718949524154e-05,0.0001186970036425143,0.4075768960521588
relative,14,32,0.00016865437899048308,0.0002373940072850286,0.4075768960521588
properties,30,69,0.0003614022406938923,0.0005118808282083429,0.4163742516524847
name,10,23,0.00012046741356463077,0.0001706269427361143,0.4163742516524848
plane,10,23,0.00012046741356463077,0.0001706269427361143,0.4163742516524848
sun,10,23,0.00012046741356463077,0.0001706269427361143,0.4163742516524848
accompany,13,30,0.00015660763763402,0.0002225568818297143,0.42111128928342956
changes,68,157,0.0008191784122394892,0.0011647143482421715,0.4218079124644508
have,139,322,0.0016744970485483676,0.0023887771983056,0.4265639944701286
product,15,35,0.00018070112034694616,0.000259649695468,0.436901414719912
around,21,49,0.00025298156848572464,0.00036350957365520004,0.436901414719912
cultures,30,70,0.0003614022406938923,0.000519299390936,0.436901414719912
additive,3,7,3.614022406938923e-05,5.1929939093600006e-05,0.43690141471991206
appreciating,3,7,3.614022406938923e-05,5.1929939093600006e-05,0.43690141471991206
arranged,3,7,3.614022406938923e-05,5.1929939093600006e-05,0.43690141471991206
challenging,3,7,3.614022406938923e-05,5.1929939093600006e-05,0.43690141471991206
circumstances,3,7,3.614022406938923e-05,5.1929939093600006e-05,0.43690141471991206
close,3,7,3.614022406938923e-05,5.1929939093600006e-05,0.43690141471991206
conducting,3,7,3.614022406938923e-05,5.1929939093600006e-05,0.43690141471991206
eight,3,7,3.614022406938923e-05,5.1929939093600006e-05,0.43690141471991206
fish,3,7,3.614022406938923e-05,5.1929939093600006e-05,0.43690141471991206
formats,3,7,3.614022406938923e-05,5.1929939093600006e-05,0.43690141471991206
insight,3,7,3.614022406938923e-05,5.1929939093600006e-05,0.43690141471991206
landscapes,3,7,3.614022406938923e-05,5.1929939093600006e-05,0.43690141471991206
latitude,3,7,3.614022406938923e-05,5.1929939093600006e-05,0.43690141471991206
legal,3,7,3.614022406938923e-05,5.1929939093600006e-05,0.43690141471991206
manipulation,3,7,3.614022406938923e-05,5.1929939093600006e-05,0.43690141471991206
respectfully,3,7,3.614022406938923e-05,5.1929939093600006e-05,0.43690141471991206
royal,3,7,3.614022406938923e-05,5.1929939093600006e-05,0.43690141471991206
valid,3,7,3.614022406938923e-05,5.1929939093600006e-05,0.43690141471991206
ab,6,14,7.228044813877847e-05,0.00010385987818720001,0.43690141471991206
age,6,14,7.228044813877847e-05,0.00010385987818720001,0.43690141471991206
constant,6,14,7.228044813877847e-05,0.00010385987818720001,0.43690141471991206
council,6,14,7.228044813877847e-05,0.00010385987818720001,0.43690141471991206
having,6,14,7.228044813877847e-05,0.00010385987818720001,0.43690141471991206
recorded,6,14,7.228044813877847e-05,0.00010385987818720001,0.43690141471991206
people,96,224,0.0011564871702204554,0.0016617580509952002,0.43690141471991206
think,9,21,0.00010842067220816769,0.0001557898172808,0.4369014147199121
made,27,63,0.0003252620166245031,0.00046736945184240006,0.4369014147199121
examine,72,169,0.0008673653776653415,0.0012537371009740572,0.4454543993313401
angle,11,26,0.00013251415492109386,0.00019288263091908573,0.45556247205393685
sentence,19,45,0.00022888808577279846,0.00033383532274457146,0.4585089547908882
rotation,8,19,9.637393085170462e-05,0.00014095269182548572,0.4625603685541962
adding,16,38,0.00019274786170340923,0.00028190538365097144,0.4625603685541962
spatial,16,38,0.00019274786170340923,0.00028190538365097144,0.4625603685541962
plants,42,100,0.0005059631369714493,0.0007418562727657144,0.4662259333876653
improve,15,36,0.00018070112034694616,0.00026706825819565715,0.47795574085476666
accent,5,12,6.0233706782315383e-05,8.902275273188572e-05,0.4779557408547668
discussions,5,12,6.0233706782315383e-05,8.902275273188572e-05,0.4779557408547668
immigration,5,12,6.0233706782315383e-05,8.902275273188572e-05,0.4779557408547668
night,5,12,6.0233706782315383e-05,8.902275273188572e-05,0.4779557408547668
planets,5,12,6.0233706782315383e-05,8.902275273188572e-05,0.4779557408547668
resiliency,5,12,6.0233706782315383e-05,8.902275273188572e-05,0.4779557408547668
secondary,5,12,6.0233706782315383e-05,8.902275273188572e-05,0.4779557408547668
takes,5,12,6.0233706782315383e-05,8.902275273188572e-05,0.4779557408547668
triangles,5,12,6.0233706782315383e-05,8.902275273188572e-05,0.4779557408547668
dynamics,12,29,0.00014456089627755693,0.00021513831910205717,0.48821932238848037
activity,38,92,0.0004577761715455969,0.0006825077709444572,0.4909202648973524
canadian,38,92,0.0004577761715455969,0.0006825077709444572,0.4909202648973524
sequence,33,80,0.00039754246476328154,0.0005934850182125715,0.49288458672198654
accurately,7,17,8.432718949524154e-05,0.00012611556637017143,0.4955504520554186
gas,7,17,8.432718949524154e-05,0.00012611556637017143,0.4955504520554186
respectful,7,17,8.432718949524154e-05,0.00012611556637017143,0.4955504520554186
person,16,39,0.00019274786170340923,0.0002893239463786286,0.5010487993056224
tools,34,83,0.0004095892061197446,0.0006157407063955429,0.5033128246439417
into,51,125,0.0006143838091796169,0.000927320340957143,0.5093502255461263
ones,11,27,0.00013251415492109386,0.00020030119364674288,0.5115456440560113
require,13,32,0.00015660763763402,0.0002373940072850286,0.5158520419023248
square,13,32,0.00015660763763402,0.0002373940072850286,0.5158520419023248
move,25,62,0.00030116853391157694,0.0004599508891147429,0.5272209322165923
over,39,97,0.00046982291290206,0.0007196005845827429,0.5316421673388074
culture,41,102,0.0004939163956149861,0.0007566933982210286,0.5320272923494533
units,28,70,0.00033730875798096616,0.000519299390936,0.5395372300570486
2000,2,5,2.4093482712926154e-05,3.709281363828572e-05,0.5395372300570487
adequate,2,5,2.4093482712926154e-05,3.709281363828572e-05,0.5395372300570487
advanced,2,5,2.4093482712926154e-05,3.709281363828572e-05,0.5395372300570487
adventure,2,5,2.4093482712926154e-05,3.709281363828572e-05,0.5395372300570487
alphabet,2,5,2.4093482712926154e-05,3.709281363828572e-05,0.5395372300570487
analog,2,5,2.4093482712926154e-05,3.709281363828572e-05,0.5395372300570487
analyzed,2,5,2.4093482712926154e-05,3.709281363828572e-05,0.5395372300570487
artifact,2,5,2.4093482712926154e-05,3.709281363828572e-05,0.5395372300570487
attracted,2,5,2.4093482712926154e-05,3.709281363828572e-05,0.5395372300570487
benchmark,2,5,2.4093482712926154e-05,3.709281363828572e-05,0.5395372300570487
canon,2,5,2.4093482712926154e-05,3.709281363828572e-05,0.5395372300570487
capabilities,2,5,2.4093482712926154e-05,3.709281363828572e-05,0.5395372300570487
childhood,2,5,2.4093482712926154e-05,3.709281363828572e-05,0.5395372300570487
congruence,2,5,2.4093482712926154e-05,3.709281363828572e-05,0.5395372300570487
contrasting,2,5,2.4093482712926154e-05,3.709281363828572e-05,0.5395372300570487
easier,2,5,2.4093482712926154e-05,3.709281363828572e-05,0.5395372300570487
exchanging,2,5,2.4093482712926154e-05,3.709281363828572e-05,0.5395372300570487
furs,2,5,2.4093482712926154e-05,3.709281363828572e-05,0.5395372300570487
honesty,2,5,2.4093482712926154e-05,3.709281363828572e-05,0.5395372300570487
keyboard,2,5,2.4093482712926154e-05,3.709281363828572e-05,0.5395372300570487
leaders,2,5,2.4093482712926154e-05,3.709281363828572e-05,0.5395372300570487
lessons,2,5,2.4093482712926154e-05,3.709281363828572e-05,0.5395372300570487
metaphor,2,5,2.4093482712926154e-05,3.709281363828572e-05,0.5395372300570487
missing,2,5,2.4093482712926154e-05,3.709281363828572e-05,0.5395372300570487
orally,2,5,2.4093482712926154e-05,3.709281363828572e-05,0.5395372300570487
orientation,2,5,2.4093482712926154e-05,3.709281363828572e-05,0.5395372300570487
overlapping,2,5,2.4093482712926154e-05,3.709281363828572e-05,0.5395372300570487
paragraph,2,5,2.4093482712926154e-05,3.709281363828572e-05,0.5395372300570487
pathway,2,5,2.4093482712926154e-05,3.709281363828572e-05,0.5395372300570487
populations,2,5,2.4093482712926154e-05,3.709281363828572e-05,0.5395372300570487
precipitation,2,5,2.4093482712926154e-05,3.709281363828572e-05,0.5395372300570487
proactive,2,5,2.4093482712926154e-05,3.709281363828572e-05,0.5395372300570487
refinement,2,5,2.4093482712926154e-05,3.709281363828572e-05,0.5395372300570487
reproduce,2,5,2.4093482712926154e-05,3.709281363828572e-05,0.5395372300570487
revising,2,5,2.4093482712926154e-05,3.709281363828572e-05,0.5395372300570487
seconds,2,5,2.4093482712926154e-05,3.709281363828572e-05,0.5395372300570487
segment,2,5,2.4093482712926154e-05,3.709281363828572e-05,0.5395372300570487
stand,2,5,2.4093482712926154e-05,3.709281363828572e-05,0.5395372300570487
stated,2,5,2.4093482712926154e-05,3.709281363828572e-05,0.5395372300570487
string,2,5,2.4093482712926154e-05,3.709281363828572e-05,0.5395372300570487
ternary,2,5,2.4093482712926154e-05,3.709281363828572e-05,0.5395372300570487
try,2,5,2.4093482712926154e-05,3.709281363828572e-05,0.5395372300570487
variation,2,5,2.4093482712926154e-05,3.709281363828572e-05,0.5395372300570487
vital,2,5,2.4093482712926154e-05,3.709281363828572e-05,0.5395372300570487
weeks,2,5,2.4093482712926154e-05,3.709281363828572e-05,0.5395372300570487
width,2,5,2.4093482712926154e-05,3.709281363828572e-05,0.5395372300570487
worth,2,5,2.4093482712926154e-05,3.709281363828572e-05,0.5395372300570487
180,4,10,4.818696542585231e-05,7.418562727657143e-05,0.5395372300570487
europeans,4,10,4.818696542585231e-05,7.418562727657143e-05,0.5395372300570487
intent,4,10,4.818696542585231e-05,7.418562727657143e-05,0.5395372300570487
method,4,10,4.818696542585231e-05,7.418562727657143e-05,0.5395372300570487
tales,4,10,4.818696542585231e-05,7.418562727657143e-05,0.5395372300570487
symmetrical,6,15,7.228044813877847e-05,0.00011127844091485716,0.5395372300570487
repeating,8,20,9.637393085170462e-05,0.00014837125455314287,0.5395372300570487
presented,10,25,0.00012046741356463077,0.0001854640681914286,0.5395372300570487
risks,10,25,0.00012046741356463077,0.0001854640681914286,0.5395372300570487
included,12,30,0.00014456089627755693,0.0002225568818297143,0.5395372300570487
complex,18,45,0.00021684134441633538,0.00033383532274457146,0.5395372300570487
if,18,45,0.00021684134441633538,0.00033383532274457146,0.5395372300570487
its,54,136,0.0006505240332490062,0.0010089245309613715,0.5509412095389526
us,17,43,0.0002047946030598723,0.00031899819728925717,0.5576494327636021
principles,15,38,0.00018070112034694616,0.00028190538365097144,0.5600643931244759
clear,13,33,0.00015660763763402,0.0002448125700126857,0.5632224182117723
letter,13,33,0.00015660763763402,0.0002448125700126857,0.5632224182117723
sum,11,28,0.00013251415492109386,0.00020771975637440002,0.5675288160580858
according,20,51,0.00024093482712926153,0.0003783466991105143,0.5703279746581897
symbols,19,49,0.00022888808577279846,0.00036350957365520004,0.588154195216745
rules,12,31,0.00014456089627755693,0.00022997544455737146,0.5908551377256169
based,53,137,0.000638477291892543,0.0010163430936890286,0.5918234001344579
chosen,5,13,6.0233706782315383e-05,9.644131545954287e-05,0.6011187192593307
complexity,5,13,6.0233706782315383e-05,9.644131545954287e-05,0.6011187192593307
improved,5,13,6.0233706782315383e-05,9.644131545954287e-05,0.6011187192593307
prepare,5,13,6.0233706782315383e-05,9.644131545954287e-05,0.6011187192593307
team,5,13,6.0233706782315383e-05,9.644131545954287e-05,0.6011187192593307
narratives,10,26,0.00012046741356463077,0.00019288263091908573,0.6011187192593307
how,335,873,0.004035658354415131,0.006476405261244687,0.6047952260773773
g,8,21,9.637393085170462e-05,0.0001557898172808,0.6165140915599011
varied,8,21,9.637393085170462e-05,0.0001557898172808,0.6165140915599011
a,1439,3800,0.017335260811950366,0.028190538365097145,0.626196379212449
good,14,37,0.00016865437899048308,0.0002744868209233143,0.6275107860603085
data,59,156,0.0007107577400313215,0.0011572957855145144,0.6282563246705057
discuss,59,156,0.0007107577400313215,0.0011572957855145144,0.6282563246705057
phrases,20,53,0.00024093482712926153,0.0003931838245658286,0.6319094638604716
,1416,3772,0.017058185760751715,0.027982818608722745,0.6404334553037255
often,15,40,0.00018070112034694616,0.00029674250910628573,0.6421730453941852
accents,3,8,3.614022406938923e-05,5.934850182125715e-05,0.6421730453941853
adults,3,8,3.614022406938923e-05,5.934850182125715e-05,0.6421730453941853
case,3,8,3.614022406938923e-05,5.934850182125715e-05,0.6421730453941853
